# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	11-Jun-2025
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2547
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 6.100	 -252.59	  2.346E-007	8.259E-004	    189.276
 6.150	 -252.68	  2.322E-007	8.090E-004	    189.404
 6.200	 -252.71	  2.314E-007	8.031E-004	    189.533
 6.250	 -252.66	  2.328E-007	8.127E-004	    189.663
 6.300	 -252.62	  2.339E-007	8.206E-004	    189.794
 6.350	 -252.68	  2.324E-007	8.101E-004	    189.927
 6.400	 -252.74	  2.307E-007	7.985E-004	    190.060
 6.450	 -252.63	  2.335E-007	8.179E-004	    190.195
 6.500	 -252.58	  2.350E-007	8.286E-004	    190.331
 6.550	 -252.62	  2.338E-007	8.201E-004	    190.469
 6.600	 -252.56	  2.355E-007	8.322E-004	    190.607
 6.650	 -252.55	  2.358E-007	8.338E-004	    190.747
 6.700	 -252.44	  2.388E-007	8.553E-004	    190.887
 6.750	 -252.39	  2.401E-007	8.648E-004	    191.029
 6.800	 -252.46	  2.383E-007	8.515E-004	    191.172
 6.850	 -252.45	  2.385E-007	8.531E-004	    191.316
 6.900	 -252.44	  2.388E-007	8.555E-004	    191.462
 6.950	 -252.41	  2.397E-007	8.615E-004	    191.608
 7.000	 -252.32	  2.420E-007	8.787E-004	    191.756
 7.050	 -252.30	  2.427E-007	8.834E-004	    191.904
 7.100	 -252.29	  2.430E-007	8.860E-004	    192.054
 7.150	 -252.32	  2.422E-007	8.798E-004	    192.205
 7.200	 -252.33	  2.417E-007	8.765E-004	    192.357
 7.250	 -252.24	  2.443E-007	8.954E-004	    192.510
 7.300	 -252.16	  2.465E-007	9.114E-004	    192.665
 7.350	 -252.12	  2.479E-007	9.216E-004	    192.820
 7.400	 -252.09	  2.486E-007	9.267E-004	    192.977
 7.450	 -252.09	  2.485E-007	9.260E-004	    193.135
 7.500	 -252.11	  2.480E-007	9.227E-004	    193.293
 7.550	 -252.09	  2.486E-007	9.270E-004	    193.453
 7.600	 -252.10	  2.482E-007	9.243E-004	    193.614
 7.650	 -252.11	  2.480E-007	9.228E-004	    193.777
 7.700	 -252.07	  2.491E-007	9.310E-004	    193.940
 7.750	 -252.13	  2.475E-007	9.190E-004	    194.105
 7.800	 -252.17	  2.463E-007	9.102E-004	    194.270
 7.850	 -252.13	  2.474E-007	9.182E-004	    194.437
 7.900	 -252.19	  2.456E-007	9.049E-004	    194.605
 7.950	 -252.28	  2.432E-007	8.873E-004	    194.774
 8.000	 -252.31	  2.425E-007	8.821E-004	    194.944
 8.050	 -252.21	  2.452E-007	9.016E-004	    195.115
